		number	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
Q9BZL6_WT	Fold 2	9.0	-0.027353737404666623	0.9540863187321826	0.9767734224128862	0.015908979878502177	0.12613080463749599	0.7310360645718045	0.05108500134500282	2.1575988883972173	0.146007538437689	0.022539040422877972	0.3640487661752495	0.5499999999999999	0.3333333333333333
Q9BZL6_WT	Fold 3	8.0	-0.15509861109154022	0.8418902837371468	0.9175457938093046	0.01361915301764851	0.11670112689108238	0.7429324293136598	-0.15179160385638757	1.6648214988708503	0.12439665377618336	0.018613288951410956	0.4504202399738655	0.5714285714285715	0.3571428571428571
Q9BZL6_WT	Fold 4	8.0	0.2707210479302987	0.6114604618928352	0.7819593735564753	0.0100730281856545	0.10036447671190489	0.698519483089447	0.3528157598460201	1.440148246765137	0.08960249070997617	0.013278233625541203	0.6063636783019893	0.5476190476190477	0.42857142857142855
Q9BZL6_WT	Fold 5	8.0	0.20126752279128624	0.8144123819886031	0.9024479940631499	0.013472852794953628	0.11607261862710615	0.7675056352615357	0.21988900420935342	1.6948043098449705	0.12154045348080489	0.018414991725497154	0.48065500895692265	0.4285714285714286	0.3571428571428571
Q9BZL6_WT	Mean	8.4	-0.036917169326584044	0.8588619881411121	0.9228646538042655	0.01462963453779378	0.12019046630045851	0.7620326462109885	0.03380278481871537	1.7721893165588383	0.12915801043716618	0.019668736156991207	0.4178834637844379	0.45619047619047615	0.32857142857142857
Q9BZL6_WT	SD	0.447213595499958	0.24378257281800073	0.14033490681265465	0.07736719212003033	0.0030111306687848503	0.01237895890453264	0.053358983471088195	0.2177792497643446	0.22119747504391835	0.022949923779696402	0.0037803174408921184	0.12668901712107816	0.1326983177640733	0.07944440480153775
Q9BZL6_WT	Test set	148.0	-0.3213818648406179	1.3598246961649347	1.1661152156476369	0.023093633736947495	0.15196589662469503	0.946318475130442	-0.2955216879569922	2.6939282417297363	0.20449943369497636	0.031005035348724883	0.026690176710764676	-0.03659447422627853	-0.017593178327465164
Q96GD4_WT	Fold 1	7.0	-0.09545887543720344	0.7866870241675422	0.8869537891950979	0.012805268887118363	0.11316036800540356	0.7184195463997977	0.025074029447015977	1.8523469924926754	0.11814978667877643	0.01782277672466475	0.19401544651592975	0.1785714285714286	0.14285714285714288
Q96GD4_WT	Fold 2	7.0	0.01120742804187036	0.5469319250169736	0.7395484602221639	0.009569104100204524	0.09782179767416117	0.5352643083844867	0.018092329488357817	1.6607402801513675	0.08098346780086477	0.012038822282832484	0.32387462731007716	0.14285714285714288	0.23809523809523814
Q96GD4_WT	Fold 3	7.0	-0.3179241077113344	1.123436917487137	1.0599230714948784	0.01925222930415117	0.1387524028770355	0.7873209364754812	-0.29393713079840866	2.1961695671081536	0.17212593609018306	0.026507712972079784	-0.16316381235093438	-0.3571428571428572	-0.33333333333333337
Q96GD4_WT	Fold 4	6.0	-3.3141335380548096	0.6722858096802081	0.8199303687998195	0.011465920556428097	0.10707903882846585	0.6907187938690186	-2.508750960995413	1.2852682113647464	0.09898065948289207	0.01464862344296658	-0.1050777376119459	-0.14285714285714288	-0.06666666666666665
Q96GD4_WT	Fold 5	6.0	0.5936897932501377	0.08703864385049224	0.2950231242640011	0.0016975950097320631	0.04120188114312334	0.21238093757629364	0.6195705936996156	0.5968409538269039	0.014259353068550714	0.002338224467673733	0.7920773436967061	0.6	0.4666666666666666
Q96GD4_WT	Mean	6.6	-0.6245238599822679	0.6432760640404707	0.7602757627951922	0.010958023571526842	0.09960309770563788	0.5888209045410154	-0.4279902278317665	1.5182732009887694	0.09689984062425341	0.014671231978043467	0.20834517351196657	0.08428571428571427	0.08952380952380953
Q96GD4_WT	SD	0.447213595499958	1.258048234491324	0.30839503204847063	0.23319667762545296	0.005166377805649841	0.02940020548352222	0.18759735615558887	0.9873513394832569	0.4991283003584415	0.04689995835248528	0.007177135951667101	0.31372718776922665	0.2957292381772982	0.24844794110772012
Q96GD4_WT	Test set	16.0	-0.17587275102136868	0.6160960613208207	0.7849178691562708	0.011270529764679255	0.1061627513051506	0.6194503750801086	-0.1501356658043611	1.6356836128234864	0.0983902869796448	0.015770624429955832	-0.12987876987146324	-0.07352941176470588	-0.06666666666666667
Q15139_WT	Fold 1	7.0	-0.6532201985031045	2.253856757177801	1.5012850352873706	0.04238743823427271	0.20588209789652112	1.056446801321847	-0.5658878061227173	2.754699947357178	0.3435991886502442	0.05309683558507056	-0.003257443889933282	0.21428571428571433	0.23809523809523814
Q15139_WT	Fold 2	7.0	-3.581981453076205	0.837973527319854	0.9154089399387871	0.015150459907347964	0.12308720448262672	0.8382001609802245	-2.9733758455995085	1.5047335586547854	0.13054238403406945	0.020523906370969364	-0.029479346955120334	-0.1785714285714286	-0.14285714285714288
Q15139_WT	Fold 3	6.0	-0.3155623433936634	0.7926719180559196	0.8903212443022572	0.01710002660116643	0.1307670700182826	0.7465771973927815	0.6094923339585561	1.7386198043823242	0.13123326918217545	0.021833199002706454	0.7811581261963443	0.4928053803045812	0.41403933560541256
Q15139_WT	Fold 4	6.0	-2.357604438312339	1.8669494077953894	1.3663635708680868	0.03436043715336758	0.1853656849402488	1.115610476175944	-1.9554912713595476	2.3552975082397465	0.28388984790203625	0.04353712364722728	-0.439916043779258	-0.4285714285714286	-0.4666666666666666
Q15139_WT	Fold 5	6.0	-0.052107414578359545	2.2461951173677406	1.4987311691453342	0.031018068395227052	0.1761194719366006	0.9726241645812989	0.3015852429502607	2.794910808563232	0.31620846640018296	0.044834844600057266	0.7808410063018943	0.6	0.3333333333333333
Q15139_WT	Mean	6.4	-1.3920951695727344	1.5995293455433408	1.2344219919083672	0.02800328605827635	0.164244305854856	0.9458917600904192	-0.9167354692345911	2.2296523254394534	0.2410946312337417	0.03676518184120618	0.2178692595747854	0.13998964748948767	0.0751888195020349
Q15139_WT	SD	0.447213595499958	1.2401771657675795	0.59844529746141	0.2512165258568791	0.009491068812856608	0.02925596880029882	0.12454266779135517	1.2413402704222654	0.47916577249042874	0.08393650509658418	0.012003087847609397	0.44290544369327167	0.35738663183185854	0.3025304869198713
Q15139_WT	Test set	26.0	-0.7616334417390138	1.6640360329900135	1.289975206347011	0.027669145679859744	0.1663404511231701	1.0832954524113583	-0.34614664686999497	2.385407638549804	0.25375537639382545	0.03899018816331257	-0.09123129051132191	-0.08822020987202565	-0.10477670373143216
P00519_WT	Fold 1	6.0	-0.005199266853047835	0.15482369498969953	0.39347642240634895	0.003142537033896078	0.05605833598936092	0.34067822964986166	0.06909921462729018	0.6563062744140629	0.025473885409921238	0.004213312140058341	0.5329472282575338	0.3142857142857143	0.2
P00519_WT	Fold 2	6.0	-2.235400578808991	0.7168511697548609	0.8466706382973611	0.014419339050722233	0.12008055234184357	0.6278258488972982	-0.6164857318859098	1.7434377670288086	0.11354897076510954	0.018098240003218285	0.221190508470282	0.6	0.4666666666666666
P00519_WT	Fold 3	6.0	-2.451993164763285	0.4911123826673	0.7007941086134357	0.011046745443636088	0.10510349872214572	0.6505780785878502	0.5230131628733872	1.1326782836914067	0.0844865890969757	0.01456483074261635	0.7233096837275834	0.4058397249567139	0.2760262237369417
P00519_WT	Fold 4	6.0	-0.10780507498577085	0.8347467871346437	0.9136447817038325	0.01364585062593175	0.11681545542406514	0.747862210591634	0.26831354368795857	1.768531101226806	0.12582663827781607	0.01906974058312083	0.6938418439778412	0.7714285714285715	0.6
P00519_WT	Fold 5	6.0	-2.2083693401338045	0.9100065507598156	0.9539426349418584	0.017814552068916734	0.13347116568351658	0.7510937086741128	-1.2249315025889307	1.57236043548584	0.1535273408753787	0.0260448878039945	-0.5343642894070448	-0.6	-0.4666666666666666
P00519_WT	Mean	6.0	-1.40175348510898	0.621508117061264	0.7617057171925673	0.012013804844620576	0.10630580163218639	0.6236076152801513	-0.1961982626572409	1.3746627723693847	0.10057268488504026	0.016398202254601663	0.3273849950052391	0.2983108021341999	0.21520524474738836
P00519_WT	SD	0.0	1.0060869885950137	0.2491952954714189	0.1855454065213791	0.004504320760185518	0.02437350651764491	0.1369222072954129	0.5828597144013881	0.3883306525115077	0.039809826903600465	0.00651816162324915	0.425674349550998	0.43467166919864175	0.3366946056671424
P00519_WT	Test set	16.0	-0.11972610257441363	0.6963075860654483	0.8344504695099934	0.014089701912756537	0.11870005018009275	0.6503167204856872	-0.07537491753338577	1.8970417976379395	0.11478248589958095	0.01909054918817557	0.020830113161913376	0.0	-0.016666666666666666
P12931_WT	Fold 1	18.0	-1.670884260076697	0.5860246920191337	0.7655224960895229	0.010778366565809846	0.10381891237057844	0.5025473170810275	-1.16039113758873	2.36978829574585	0.0959499414544103	0.015891694614045198	0.23192943732343893	0.241966104631117	0.22163185511003347
P12931_WT	Fold 2	18.0	-0.28525918630382274	0.8591313801124605	0.9268934027775041	0.0162490939606696	0.12747193401164666	0.7568653494517008	0.045778787969042	1.8801765441894531	0.1327839232635682	0.020665966149623842	0.3353656265371258	0.453743898756851	0.34542952656689846
P12931_WT	Fold 3	18.0	-0.05938474781818903	0.8278322932830477	0.9098528965074781	0.014812359382355391	0.12170603675395641	0.6540330662197535	-0.04200252237898816	2.618974220275879	0.1313268063976047	0.02098187211227609	0.27186770504167196	0.31078623440768394	0.2694425655472942
P12931_WT	Fold 4	18.0	0.04703990275367509	0.6078778016091386	0.7796651855823361	0.011517300381431962	0.10731868607764429	0.6532208658854167	0.08980412211330635	1.710728023529053	0.09577407379939945	0.015173049090623201	0.35778974435421823	0.24544407810536195	0.20178338268299265
P12931_WT	Fold 5	18.0	0.10515231365690503	0.6168459328588806	0.7853953990563483	0.01094956379962035	0.10464016341548951	0.5704089635213214	0.12005283551791723	2.214578395843505	0.09587286838605052	0.015029738282836626	0.4398744330412855	0.4995637295554539	0.32463239734629556
P12931_WT	Mean	18.0	-0.37266719555762573	0.6995424199765322	0.8334658760026379	0.012861336817977432	0.11299114652586306	0.627415112431844	-0.18935158287349052	2.158849095916748	0.11034152266020662	0.01754846404988099	0.32736538925954806	0.3503008090912935	0.2725839454507028
P12931_WT	SD	0.0	0.6049268730613571	0.10805424069490786	0.06375116675852295	0.002044645959266495	0.008866492389344883	0.07849998255736647	0.44601473359249966	0.2993846794024575	0.016190087557932813	0.0024575926888786687	0.06562004773390961	0.09770076429332851	0.05104609599647787
P12931_WT	Test set	18.0	-2.475069877809413	1.4509787461861656	1.2045657915556816	0.029894717036275793	0.17290088789903826	1.0860824625227188	-0.44836450149055107	1.8950462112426756	0.23414842871504346	0.0380738315620092	0.09037203943973948	0.27966976264189886	0.22875816993464054
Q07912_WT	Fold 1	11.0	-2.900526985623449	0.7019131766676674	0.8378025881242355	0.014233094866553657	0.1193025350382533	0.6845258230729535	-0.9424702928339244	1.6182050895690914	0.1204001496260716	0.020739449785235443	-0.06036403490847379	-0.09090909090909091	-0.05454545454545454
Q07912_WT	Fold 2	11.0	-0.19821154160907017	0.6107181438855794	0.7814845768699338	0.012222497461941045	0.11055540448997075	0.612512425509366	-0.07729391848947897	1.632135471343994	0.10209308455153296	0.017129945242797782	0.11343043965483524	0.05504818825631804	0.0
Q07912_WT	Fold 3	10.0	-0.49911233251049647	0.4709077020179671	0.6862271504523608	0.010666159541250301	0.1032771007593179	0.5518931591033938	0.07897977375973286	1.4981040954589844	0.08082393457202972	0.013918898192663454	0.33195359105093153	0.17629260766721874	0.08989331499509894
Q07912_WT	Fold 4	10.0	-0.312582774031134	0.32602030697676126	0.5709818797271602	0.007114037654328194	0.08434475475290798	0.4902668983459472	0.01859154736489199	1.0314922332763672	0.05544819995907133	0.009457320743638453	0.34076913502124323	0.4545454545454545	0.28888888888888886
Q07912_WT	Fold 5	10.0	-0.546894549596787	0.49585760475528795	0.7041715733791645	0.010141207523764902	0.100703562617044	0.6024519752502442	-0.5458676653409116	1.4530119895935059	0.08162753268940737	0.013474766448685394	-0.4974097564573723	-0.3696969696969697	-0.24444444444444444
Q07912_WT	Mean	10.4	-0.8914656366741873	0.5210833868606526	0.7161335537105711	0.01087539940956762	0.10363667153149878	0.5883300562563809	-0.29361211110793806	1.4465897758483885	0.08807858027962259	0.014944076082604108	0.04567587487223279	0.04505603797258614	0.015958460978817764
Q07912_WT	SD	0.447213595499958	0.9241847274008647	0.11685984990193454	0.08284584132854533	0.0021532708935486484	0.010600303589986182	0.0591352567505057	0.3577101252236038	0.1995327712532726	0.02000032413996684	0.0034563642987647746	0.282787349268468	0.2501702874112114	0.15968329533356848
Q07912_WT	Test set	74.0	-0.21614435888389116	0.8807454483142912	0.9384803931432405	0.016529127362591496	0.12856565389944352	0.7145799604364343	-0.06816575374324607	2.372638702392578	0.1437033944881381	0.023645041881006548	0.047349382145399875	-0.0837690935906644	-0.055328873915922006
P49840_WT	Fold 1	18.0	-2.6703837399329897	0.3305311626759878	0.5749183965364022	0.008105732651180881	0.09003184242911438	0.3667149535285102	-2.026441110867967	1.5194714050292966	0.05944318989284457	0.010733342108590449	0.13271865489138568	0.2903961756408365	0.21986666213472122
P49840_WT	Fold 2	18.0	-0.5368824673364725	0.43680150234266024	0.6609096022472818	0.013717492870141205	0.11712170110675992	0.41414303249782985	-0.36987304092670725	1.5448461761474608	0.0907726098902138	0.01911175368513825	-0.045480997959446115	0.04967168813127653	0.0678496909547851
P49840_WT	Fold 3	18.0	0.2452927584751058	0.6553647755921285	0.809546030557947	0.014977459298690947	0.12238243051472276	0.5387646304236519	0.24709097868003815	2.5237228012084962	0.11335040597562686	0.020021865318772876	0.6527274808815524	0.4572967628382812	0.3280305126305216
P49840_WT	Fold 4	18.0	-0.3664106017928235	1.9790317236584742	1.406780623856639	0.039248938380693876	0.19811344825804703	0.7748441369798448	-0.18459135468215226	3.9838886528015145	0.3556964563104574	0.06550265882009389	-0.16327014310352322	-0.08743286902465684	-0.07653852446596272
P49840_WT	Fold 5	18.0	0.5302500385084779	0.07503955371811559	0.2739334841126867	0.002388329887886116	0.048870542128015275	0.16479717318216958	0.5384780504710499	0.7110328674316406	0.016241364901179643	0.003544559383076937	0.7401154759799213	0.6545257552529791	0.5182571321747
P49840_WT	Mean	18.0	-0.5596268024157404	0.6953537435974734	0.7452176274621913	0.015687590617718607	0.11530399288733187	0.4518527853224012	-0.3590672954651476	2.0565923805236817	0.12710080539406446	0.02378283586313448	0.263362094137978	0.2728915025677433	0.21149309468575303
P49840_WT	SD	0.0	1.0270403823711296	0.6102134524395826	0.3415704311425584	0.011502735806595095	0.044652172791074106	0.18391505393625993	0.8148322485502201	1.0241740797952923	0.10849896418271184	0.01981743616886537	0.33500398532452014	0.24481869302879625	0.18768364436650353
P49840_WT	Test set	6.0	-1.8692997098301007	8.07020041384788	2.8408098165572224	0.15073287379644845	0.38824331777436744	2.5014450839360554	0.12670433635593137	4.247850057601928	1.3982430877243068	0.24992969491897724	0.3612027970662053	0.6	0.4666666666666666
P11802_WT	Fold 1	4.0	-0.842868816018246	1.3578260891801466	1.1652579496318172	0.02155959948773033	0.14683187490368135	0.9168046674728394	-0.19676487123639963	1.9525418395996095	0.20320606527097373	0.03058714952253938	-0.15623720100884203	-0.6000000000000001	-0.3333333333333334
P11802_WT	Fold 2	3.0	-0.2710261832738807	0.4569144238188169	0.6759544539529397	0.00972628152657186	0.09862191200018311	0.5556099421183269	-0.26782099930893444	0.8707788009643558	0.07810278715252277	0.013377761487303777	-0.6035845643047074	-0.5	-0.33333333333333337
P11802_WT	Fold 3	3.0	-2.2695764444296755	0.29038416233557723	0.5388730484405183	0.006392915197514694	0.07995570772318067	0.410200875600179	-0.8501086749404818	0.8944790916442873	0.04936925329822017	0.008403867169895681	-0.9627609888313612	-1.0	-1.0
P11802_WT	Fold 4	3.0	0.8052697130832578	0.05042787438072464	0.2245615158051901	0.0010400262847709556	0.032249438518692934	0.19611863199869775	0.8080851862960339	0.3346807937622067	0.008393005373205753	0.001401566559275036	0.9460911880590026	0.5	0.33333333333333337
P11802_WT	Fold 5	3.0	-2.24169184049358	2.1000248839729396	1.4491462603798624	0.034912354719012016	0.1868484806441091	1.315976020812988	-2.0230332584323416	2.0080386123657226	0.3044872594144484	0.04442901549022649	-0.5164033239919148	-0.5	-0.33333333333333337
P11802_WT	Mean	3.2	-0.963978714226425	0.851115486737641	0.8107586456420656	0.014726235443119972	0.10890148275796944	0.6789420276006062	-0.5059285235244247	1.2121038276672365	0.12871167410187417	0.01963987204584807	-0.25857897801556456	-0.42000000000000004	-0.33333333333333337
P11802_WT	SD	0.36514837167011077	1.0772052637328524	0.6985037659030107	0.4018560119975444	0.011074974508595268	0.048876566438969996	0.3612344541945906	0.8464608811485843	0.6012514806942083	0.09981610752571304	0.014332027875234894	0.5976451846840851	0.45240100206196127	0.3849001794597505
P11802_WT	Test set	18.0	-0.20752968736264044	0.4022140696488604	0.6342034923026366	0.00816224478002454	0.0903451425369651	0.4969496264987521	0.04837108938135748	1.6160420112609861	0.06781763272208735	0.011493200335663712	0.25234020690911385	0.3056272993763168	0.19672236884115846
O14965_WT	Fold 1	4.0	0.7347837863698696	0.315338497587341	0.5615500846650644	0.0071055228492257145	0.08429426344197874	0.49462869358062744	0.7674283948093675	0.879320816040039	0.054453656020227115	0.009531887675293338	0.9237127624036443	0.7999999999999999	0.6666666666666669
O14965_WT	Fold 2	3.0	0.2149663335458477	1.5357782835210685	1.2392652192009055	0.02818410512177502	0.1678812232555357	1.045399954477946	0.23728250510547866	1.8815159759521487	0.2450217285472013	0.039635439620987256	0.9972130982769498	1.0	1.0
O14965_WT	Fold 3	3.0	0.026586833225088036	0.3794885840917927	0.6160264475587007	0.007957109820230292	0.08920263348259563	0.571871962229411	0.05489255869633736	0.765213947296143	0.06412800256746998	0.010925617097578074	0.7474788009278672	0.5	0.33333333333333337
O14965_WT	Fold 4	3.0	-0.8349916899686931	0.9830821179672079	0.9915049762695132	0.025928219153830024	0.16102241817160126	0.77755491511027	0.29352100086409383	1.542044925689697	0.18227806720822967	0.03395177827313889	0.5580754082454882	0.5	0.33333333333333337
O14965_WT	Fold 5	3.0	-0.487640670767002	1.2808996102955377	1.1317683554047346	0.020949392115381466	0.14473904834349804	1.0843265240987139	-0.22602570377524245	1.538109169006347	0.19105413722020556	0.028812458662660283	0.2870750296675733	0.5	0.33333333333333337
