target	index	number	error	R2	MSE	RMSE	MSLE	RMSLE	MAE	Explained Variance	Max Error	Mean Poisson Distrib	Mean Gamma Distrib	Pearson r	Spearman r	Kendall tau
P31645_WT	Fold 1	494.0		0.652293364983727	0.45883516952939046	0.677373729583153	0.0076307227552819025	0.08735400823821367	0.5055797817600883	0.6553673140064413	2.8507359313964846	0.06659121766035507	0.009842703378536597	0.8095477843616954	0.8047218587863609	0.6179878037123513
P31645_WT	Fold 2	494.0		0.6509530484503262	0.48512552265961695	0.6965095280465422	0.007917516211195186	0.0889804260003018	0.5260130828054327	0.6511799187975733	3.024542808532715	0.07010643922599037	0.010321442703755172	0.8069903498862866	0.8003747087869293	0.6152023153340597
P31645_WT	Fold 3	494.0		0.5700313103365148	0.5965932038168458	0.7723944612805337	0.00938704457265859	0.09688676159650807	0.5762620647059761	0.5707560187728858	3.6386661720275875	0.08447948047019732	0.012152991526294761	0.7556430554820903	0.7428286794883497	0.5600730208040676
P31645_WT	Fold 4	493.0		0.5688451402898261	0.538947818829732	0.734130655149158	0.00855270658403751	0.09248084441676292	0.5473644542345893	0.5701523818004701	2.9111511077880863	0.07673190477789558	0.011122248912832929	0.7584250270646021	0.7559710081038729	0.5679157090553862
P31645_WT	Fold 5	493.0		0.6331143025397252	0.49460609596536165	0.7032823728527267	0.007798334583119673	0.08830817959351032	0.5421060946930737	0.6367858176673589	2.5788516998291016	0.06964569881617831	0.009987103788061608	0.7980394283166122	0.7865551683437808	0.5998170658064899
P31645_WT	Mean	493.6		0.6150474333200239	0.5148215621601893	0.7167381493824226	0.008257264941258573	0.09080204396905936	0.5394650956398321	0.6168482902089459	3.000789543914795	0.07351094819012334	0.010685298061896213	0.7857291290222572	0.7780902847018588	0.592199182942471
P31645_WT	SD	0.4472135954999579		0.034554275173266924	0.04414686405513047	0.0303862274181534	0.0005891079646131489	0.0031955375525336443	0.021418694407332375	0.035035425560525274	0.3204251057593321	0.005846605373114522	0.0007826112186841561	0.021685621689278116	0.02239841419068343	0.021886093751266194
P31645_WT	Test set	762.0		0.017706825749462585	1.2525281545049056	1.1191640427144296	0.02032588103637554	0.1425688641898207	0.9094348458618005	0.023328172166838357	4.15589900970459	0.17961774262073713	0.02606042520572143	0.31191979702444317	0.29463751449633285	0.19672205343496643
P23975_WT	Fold 1	345.0		0.5533249181592093	0.5067951146416663	0.7118954379975098	0.00897997082561241	0.09476270799007598	0.5154914372098618	0.5534051742639067	2.8391321372985843	0.0764832638304209	0.011773121741757047	0.7440488648168815	0.7743032593351569	0.5806857650234771
P23975_WT	Fold 2	344.0		0.4471268786133168	0.5626080672598599	0.750072041379933	0.00981975386940376	0.09909467124625702	0.5773797823551089	0.4472085147396372	2.958836307525635	0.08401075209855995	0.012747487388398036	0.6706209168289552	0.6718671869258577	0.4867196562700603
P23975_WT	Fold 3	344.0		0.5587482503211669	0.48036525379199874	0.693083872119384	0.00806004588286149	0.08977775828601141	0.5446584809990817	0.5609216673579839	2.712772178649903	0.07119743101664343	0.010733627752899336	0.7497345296712791	0.740398177899277	0.5485820499354466
P23975_WT	Fold 4	344.0		0.5727121497815107	0.3996096631942211	0.6321468683733402	0.006834817598125604	0.08267295566341876	0.4987646119206451	0.5727545620744044	2.9302038192749027	0.059420609617231675	0.008992466237806081	0.7616052056133145	0.7435806674767282	0.555709305012695
P23975_WT	Fold 5	344.0		0.5439978329016248	0.48995660852248335	0.6999690054012987	0.008514329065839125	0.09227312212036139	0.5337592890650726	0.5457713123679213	2.3885685729980466	0.07348366800173722	0.011180715435310708	0.7402314468530049	0.7421132908632173	0.5508901127658922
P23975_WT	Mean	344.2		0.5351820059553658	0.48786694148204585	0.697433445054293	0.008441783448368479	0.09171624306122492	0.534010720309954	0.5360122461607707	2.7659026031494145	0.07291914491291863	0.011085483711234242	0.7332481927566871	0.7344525165000475	0.5445173778015142
P23975_WT	SD	0.36514837167011077		0.04107811479025258	0.047948758793474926	0.034803390660323744	0.000905701736560576	0.004992845473173834	0.024425279156277836	0.04134072463207569	0.18920213216474832	0.007316876995526741	0.001136419532617628	0.0293357447717122	0.03077435803822923	0.02837581538813255
P23975_WT	Test set	471.0		0.07919934217225522	1.2806391521974967	1.1316532826787085	0.02111718237049906	0.14531752258588454	0.9098206368140608	0.13744519101887798	3.4897393608093257	0.19125259329568306	0.029013939866552103	0.41292820084585635	0.3795749952858217	0.25709250053264693
